normalized_dataset,normalized_primary_key,source_id,raw_snapshot_sha256,source_record_locator,normalizer_version,normalization_timestamp_utc,direct_evidence,inference_used,inference_rule,quality_flags
player_game_results,oe:player:b57dad2e02488237bab9f06f7bb9f54|ESPORTSTMNT03_2651558|oe:team:f7f7324c151aa6ed770b244ce08e027|BOT,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=48790,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b57dad2e02488237bab9f06f7bb9f54|ESPORTSTMNT03_2651720|oe:team:f7f7324c151aa6ed770b244ce08e027|BOT,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=49505,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b57dad2e02488237bab9f06f7bb9f54|ESPORTSTMNT03_2653245|oe:team:f7f7324c151aa6ed770b244ce08e027|BOT,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=53105,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b57dad2e02488237bab9f06f7bb9f54|ESPORTSTMNT03_2653610|oe:team:f7f7324c151aa6ed770b244ce08e027|BOT,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=53914,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b57dad2e02488237bab9f06f7bb9f54|ESPORTSTMNT03_2781702|oe:team:f7f7324c151aa6ed770b244ce08e027|BOT,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=81113,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b57dad2e02488237bab9f06f7bb9f54|ESPORTSTMNT03_2782252|oe:team:f7f7324c151aa6ed770b244ce08e027|BOT,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=81538,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b57dad2e02488237bab9f06f7bb9f54|ESPORTSTMNT03_2790886|oe:team:f7f7324c151aa6ed770b244ce08e027|BOT,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=80338,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b57dad2e02488237bab9f06f7bb9f54|ESPORTSTMNT03_2796903|oe:team:f7f7324c151aa6ed770b244ce08e027|BOT,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=86453,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b57dad2e02488237bab9f06f7bb9f54|ESPORTSTMNT03_2797653|oe:team:f7f7324c151aa6ed770b244ce08e027|BOT,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=87017,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b57dad2e02488237bab9f06f7bb9f54|ESPORTSTMNT03_2885053|oe:team:f7f7324c151aa6ed770b244ce08e027|BOT,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=114130,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b57dad2e02488237bab9f06f7bb9f54|ESPORTSTMNT03_2885402|oe:team:f7f7324c151aa6ed770b244ce08e027|BOT,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=115049,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b57dad2e02488237bab9f06f7bb9f54|ESPORTSTMNT04_2410494|oe:team:f7f7324c151aa6ed770b244ce08e027|BOT,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=92518,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b57dad2e02488237bab9f06f7bb9f54|ESPORTSTMNT04_2430730|oe:team:f7f7324c151aa6ed770b244ce08e027|BOT,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=93149,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b57dad2e02488237bab9f06f7bb9f54|ESPORTSTMNT05_2942698|oe:team:f7f7324c151aa6ed770b244ce08e027|BOT,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=102970,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b57dad2e02488237bab9f06f7bb9f54|ESPORTSTMNT05_2943033|oe:team:f7f7324c151aa6ed770b244ce08e027|BOT,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=103733,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b57dad2e02488237bab9f06f7bb9f54|ESPORTSTMNT06_2530483|oe:team:f7f7324c151aa6ed770b244ce08e027|BOT,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=108473,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b57dad2e02488237bab9f06f7bb9f54|ESPORTSTMNT06_2530679|oe:team:f7f7324c151aa6ed770b244ce08e027|BOT,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=109270,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b6ebe3c8487ddc3a23c586e650c4528|ESPORTSTMNT01/1291748|oe:team:2e66da41dc460dd378e3bcc57042d31|MID,src_oracles_elixir,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=4221,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b6ebe3c8487ddc3a23c586e650c4528|ESPORTSTMNT01/1292345|oe:team:2e66da41dc460dd378e3bcc57042d31|MID,src_oracles_elixir,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=4672,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b6ebe3c8487ddc3a23c586e650c4528|ESPORTSTMNT01/1304399|oe:team:2e66da41dc460dd378e3bcc57042d31|MID,src_oracles_elixir,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=7173,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b6ebe3c8487ddc3a23c586e650c4528|ESPORTSTMNT01/1304785|oe:team:2e66da41dc460dd378e3bcc57042d31|MID,src_oracles_elixir,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=7744,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b6ebe3c8487ddc3a23c586e650c4528|ESPORTSTMNT01/1324190|oe:team:2e66da41dc460dd378e3bcc57042d31|MID,src_oracles_elixir,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=27568,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b6ebe3c8487ddc3a23c586e650c4528|ESPORTSTMNT01/1324479|oe:team:2e66da41dc460dd378e3bcc57042d31|MID,src_oracles_elixir,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=28017,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b6ebe3c8487ddc3a23c586e650c4528|ESPORTSTMNT01/1403840|oe:team:2e66da41dc460dd378e3bcc57042d31|MID,src_oracles_elixir,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=51789,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b6ebe3c8487ddc3a23c586e650c4528|ESPORTSTMNT01/1414121|oe:team:2e66da41dc460dd378e3bcc57042d31|MID,src_oracles_elixir,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=52353,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b6ebe3c8487ddc3a23c586e650c4528|ESPORTSTMNT01/1424862|oe:team:2e66da41dc460dd378e3bcc57042d31|MID,src_oracles_elixir,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=81784,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b6ebe3c8487ddc3a23c586e650c4528|ESPORTSTMNT01/1432166|oe:team:2e66da41dc460dd378e3bcc57042d31|MID,src_oracles_elixir,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=76852,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b6ebe3c8487ddc3a23c586e650c4528|ESPORTSTMNT01/1432477|oe:team:2e66da41dc460dd378e3bcc57042d31|MID,src_oracles_elixir,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=77565,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b6ebe3c8487ddc3a23c586e650c4528|ESPORTSTMNT01/1434695|oe:team:2e66da41dc460dd378e3bcc57042d31|MID,src_oracles_elixir,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=80949,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b6ebe3c8487ddc3a23c586e650c4528|ESPORTSTMNT01/1880793|oe:team:a22510a4756fa424cb0771b13261139|MID,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=36088,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b6ebe3c8487ddc3a23c586e650c4528|ESPORTSTMNT01/1881217|oe:team:a22510a4756fa424cb0771b13261139|MID,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=36981,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b6ebe3c8487ddc3a23c586e650c4528|ESPORTSTMNT01/1885505|oe:team:a22510a4756fa424cb0771b13261139|MID,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=42772,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b6ebe3c8487ddc3a23c586e650c4528|ESPORTSTMNT01/1890244|oe:team:a22510a4756fa424cb0771b13261139|MID,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=35013,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b6ebe3c8487ddc3a23c586e650c4528|ESPORTSTMNT01/1894135|oe:team:a22510a4756fa424cb0771b13261139|MID,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=40744,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b6ebe3c8487ddc3a23c586e650c4528|ESPORTSTMNT01/1894711|oe:team:a22510a4756fa424cb0771b13261139|MID,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=41913,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b6ebe3c8487ddc3a23c586e650c4528|ESPORTSTMNT01_2132968|oe:team:a22510a4756fa424cb0771b13261139|MID,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=93873,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b6ebe3c8487ddc3a23c586e650c4528|ESPORTSTMNT01_2133645|oe:team:a22510a4756fa424cb0771b13261139|MID,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=94732,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b6ebe3c8487ddc3a23c586e650c4528|ESPORTSTMNT01_2134217|oe:team:a22510a4756fa424cb0771b13261139|MID,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=95769,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b6ebe3c8487ddc3a23c586e650c4528|ESPORTSTMNT01_2147479|oe:team:a22510a4756fa424cb0771b13261139|MID,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=100300,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b6ebe3c8487ddc3a23c586e650c4528|ESPORTSTMNT01_2147990|oe:team:a22510a4756fa424cb0771b13261139|MID,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=101308,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b6ebe3c8487ddc3a23c586e650c4528|ESPORTSTMNT01_2148427|oe:team:a22510a4756fa424cb0771b13261139|MID,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=102136,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b6ebe3c8487ddc3a23c586e650c4528|ESPORTSTMNT01_2692548|oe:team:c334c629fea759876e9e04afbe4aee7|MID,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=3177,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b6ebe3c8487ddc3a23c586e650c4528|ESPORTSTMNT01_2695435|oe:team:c334c629fea759876e9e04afbe4aee7|MID,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=5968,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b6ebe3c8487ddc3a23c586e650c4528|ESPORTSTMNT01_2702177|oe:team:c334c629fea759876e9e04afbe4aee7|MID,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=2865,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b6ebe3c8487ddc3a23c586e650c4528|ESPORTSTMNT01_2702196|oe:team:c334c629fea759876e9e04afbe4aee7|MID,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=2884,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:b6ebe3c8487ddc3a23c586e650c4528|ESPORTSTMNT01_2731436|oe:team:c334c629fea759876e9e04afbe4aee7|MID,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=31341,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
