year,prediction_period,player,role,team,team_fe_delta,s30_base_pred,s30_cand_pred,s30_base_share,s30_cand_share,fe_base_delta,fe_cand_delta,fe_share_diff
2025,2025-07-28 00:00:00+00:00,Rahel,BOT,Disguised,-5.241383899999999,12.3193,11.1554,0.2078,0.2036,-1.0894,-1.0672,0.0222
2025,2025-07-28 00:00:00+00:00,River,JGL,100 Thieves,-8.200229649999999,11.3944,11.5771,0.175,0.1736,-1.4351,-1.4235,0.0116
2025,2025-07-28 00:00:00+00:00,Saint,MID,LYON,-8.6229219,14.7201,15.1415,0.2182,0.2224,-1.8811,-1.9179,-0.0367
2025,2025-07-28 00:00:00+00:00,Sheiden,JGL,Dignitas,-6.0867683999999995,10.796,10.8089,0.1654,0.17,-1.0068,-1.0349,-0.0281
2025,2025-07-28 00:00:00+00:00,Sniper,TOP,100 Thieves,-8.200229649999999,12.368,12.3948,0.19,0.1859,-1.5577,-1.524,0.0337
2025,2025-07-28 00:00:00+00:00,Srtty,TOP,LYON,-8.6229219,12.775,12.4669,0.1893,0.1831,-1.6325,-1.5791,0.0535
2025,2025-07-28 00:00:00+00:00,Thanatos,TOP,Cloud9,16.31592085,14.6946,15.3443,0.1856,0.1863,3.0282,3.0395,0.0113
2025,2025-07-28 00:00:00+00:00,Tomo,BOT,Dignitas,-6.0867683999999995,15.0824,14.4607,0.2311,0.2275,-1.4065,-1.3845,0.022
2025,2025-07-28 00:00:00+00:00,Vulcan,SUP,Cloud9,16.31592085,15.7595,16.663,0.199,0.2023,3.2476,3.3007,0.0531
2025,2025-07-28 00:00:00+00:00,Yeon,BOT,Team Liquid,18.00668985,16.2033,17.0809,0.2217,0.2283,3.9916,4.1116,0.12
2025,2025-07-28 00:00:00+00:00,Yuuji,JGL,Team Liquid,18.00668985,12.7648,12.6537,0.1746,0.1692,3.1445,3.0459,-0.0986
2025,2025-07-28 00:00:00+00:00,Zven,BOT,Cloud9,16.31592085,17.212,18.0143,0.2174,0.2187,3.5469,3.5684,0.0215
2025,2025-07-28 00:00:00+00:00,eXyu,JGL,Disguised,-5.241383899999999,9.8555,9.0382,0.1663,0.165,-0.8715,-0.8646,0.0069
2025,2025-07-28 00:00:00+00:00,huhi,SUP,Disguised,-5.241383899999999,11.6006,10.9344,0.1957,0.1996,-1.0258,-1.046,-0.0202
2025,2025-08-04 00:00:00+00:00,APA,MID,Team Liquid,-1.8175766749999989,14.3029,14.4822,0.202,0.2064,-0.3672,-0.3752,-0.0081
2025,2025-08-04 00:00:00+00:00,Blaber,JGL,Cloud9,9.341498725000001,13.0178,13.6896,0.1664,0.167,1.5548,1.5601,0.0053
2025,2025-08-04 00:00:00+00:00,Busio,SUP,FlyQuest,10.440498574999998,14.8412,14.8498,0.1997,0.2004,2.0846,2.0924,0.0078
2025,2025-08-04 00:00:00+00:00,Bvoy,BOT,Shopify Rebellion,8.496114225000001,16.6337,15.9377,0.2275,0.2231,1.9328,1.8957,-0.0371
2025,2025-08-04 00:00:00+00:00,Bwipo,TOP,FlyQuest,10.440498574999998,14.3389,14.1327,0.1929,0.1907,2.014,1.9913,-0.0227
2025,2025-08-04 00:00:00+00:00,Castle,TOP,Disguised,2.705230399999999,13.2627,12.6157,0.1993,0.2015,0.5392,0.545,0.0058
2025,2025-08-04 00:00:00+00:00,Ceos,SUP,Shopify Rebellion,8.496114225000001,14.4151,14.0303,0.1972,0.1964,1.675,1.6688,-0.0062
2025,2025-08-04 00:00:00+00:00,Contractz,JGL,Shopify Rebellion,8.496114225000001,12.4036,11.8831,0.1696,0.1664,1.4413,1.4134,-0.0279
2025,2025-08-04 00:00:00+00:00,CoreJJ,SUP,Team Liquid,-1.8175766749999989,14.0731,14.005,0.1988,0.1996,-0.3613,-0.3629,-0.0016
2025,2025-08-04 00:00:00+00:00,DARKWINGS,MID,Disguised,2.705230399999999,14.785,14.0761,0.2222,0.2248,0.6011,0.6081,0.007
2025,2025-08-04 00:00:00+00:00,Dhokla,TOP,100 Thieves,-3.170191875,13.7292,13.1706,0.2091,0.198,-0.6628,-0.6276,0.0352
2025,2025-08-04 00:00:00+00:00,Eyla,SUP,100 Thieves,-3.170191875,12.1886,12.4112,0.1856,0.1865,-0.5884,-0.5914,-0.003
2025,2025-08-04 00:00:00+00:00,FBI,BOT,100 Thieves,-3.170191875,14.5666,14.9414,0.2218,0.2246,-0.7032,-0.7119,-0.0087
2025,2025-08-04 00:00:00+00:00,Fudge,TOP,Shopify Rebellion,8.496114225000001,13.7565,13.8289,0.1881,0.1936,1.5985,1.6448,0.0463
2025,2025-08-04 00:00:00+00:00,Hena,BOT,LYON,-4.48053785,15.4154,15.9079,0.2245,0.2217,-1.0058,-0.9932,0.0126
2025,2025-08-04 00:00:00+00:00,Impact,TOP,Team Liquid,-1.8175766749999989,13.659,13.2141,0.1929,0.1884,-0.3506,-0.3424,0.0083
2025,2025-08-04 00:00:00+00:00,Inspired,JGL,FlyQuest,10.440498574999998,11.9896,11.9144,0.1613,0.1608,1.684,1.6788,-0.0052
2025,2025-08-04 00:00:00+00:00,Isles,SUP,Dignitas,0.8031152749999994,13.1331,12.9588,0.2028,0.2053,0.1628,0.1649,0.0021
2025,2025-08-04 00:00:00+00:00,Keine,MID,Dignitas,0.8031152749999994,14.1091,13.5755,0.2178,0.2151,0.1749,0.1727,-0.0022
2025,2025-08-04 00:00:00+00:00,Loki,MID,Cloud9,9.341498725000001,17.6555,17.8472,0.2257,0.2177,2.1088,2.0339,-0.0748
2025,2025-08-04 00:00:00+00:00,Lyonz,SUP,LYON,-4.48053785,13.0821,14.0625,0.1905,0.196,-0.8536,-0.878,-0.0245
2025,2025-08-04 00:00:00+00:00,Massu,BOT,FlyQuest,10.440498574999998,17.0525,17.1748,0.2294,0.2318,2.3951,2.42,0.0249
2025,2025-08-04 00:00:00+00:00,Oddie,JGL,LYON,-4.48053785,11.5842,12.128,0.1687,0.169,-0.7558,-0.7572,-0.0014
2025,2025-08-04 00:00:00+00:00,Palafox,MID,Shopify Rebellion,8.496114225000001,15.9077,15.7501,0.2176,0.2205,1.8485,1.8734,0.0249
2025,2025-08-04 00:00:00+00:00,Photon,TOP,Dignitas,0.8031152749999994,12.9072,12.3561,0.1993,0.1958,0.16,0.1572,-0.0028
2025,2025-08-04 00:00:00+00:00,Quad,MID,FlyQuest,10.440498574999998,16.11,16.0248,0.2167,0.2163,2.2628,2.258,-0.0048
2025,2025-08-04 00:00:00+00:00,Quid,MID,100 Thieves,-3.170191875,14.4761,15.3716,0.2204,0.231,-0.6988,-0.7324,-0.0336
2025,2025-08-04 00:00:00+00:00,Rahel,BOT,Disguised,2.705230399999999,14.4738,13.7657,0.2175,0.2198,0.5884,0.5947,0.0063
2025,2025-08-04 00:00:00+00:00,River,JGL,100 Thieves,-3.170191875,10.7091,10.6377,0.1631,0.1599,-0.517,-0.5069,0.0101
2025,2025-08-04 00:00:00+00:00,Saint,MID,LYON,-4.48053785,14.9284,16.0995,0.2174,0.2243,-0.974,-1.0052,-0.0312
2025,2025-08-04 00:00:00+00:00,Sheiden,JGL,Dignitas,0.8031152749999994,10.567,10.3089,0.1631,0.1633,0.131,0.1312,0.0002
2025,2025-08-04 00:00:00+00:00,Srtty,TOP,LYON,-4.48053785,13.661,13.5631,0.1989,0.189,-0.8913,-0.8468,0.0445
2025,2025-08-04 00:00:00+00:00,Thanatos,TOP,Cloud9,9.341498725000001,14.4781,14.9307,0.1851,0.1822,1.7293,1.7016,-0.0277
2025,2025-08-04 00:00:00+00:00,Tomo,BOT,Dignitas,0.8031152749999994,14.0564,13.9169,0.217,0.2205,0.1743,0.1771,0.0028
2025,2025-08-04 00:00:00+00:00,Vulcan,SUP,Cloud9,9.341498725000001,15.9176,17.0302,0.2035,0.2078,1.9012,1.9408,0.0397
2025,2025-08-04 00:00:00+00:00,Yeon,BOT,Team Liquid,-1.8175766749999989,16.7878,16.6106,0.2371,0.2368,-0.4309,-0.4304,0.0006
2025,2025-08-04 00:00:00+00:00,Yuuji,JGL,Team Liquid,-1.8175766749999989,11.9821,11.8379,0.1692,0.1688,-0.3076,-0.3067,0.0009
2025,2025-08-04 00:00:00+00:00,Zven,BOT,Cloud9,9.341498725000001,17.1425,18.4709,0.2192,0.2253,2.0475,2.105,0.0575
2025,2025-08-04 00:00:00+00:00,eXyu,JGL,Disguised,2.705230399999999,10.8043,9.8097,0.1624,0.1566,0.4392,0.4238,-0.0155
2025,2025-08-04 00:00:00+00:00,huhi,SUP,Disguised,2.705230399999999,13.2186,12.3559,0.1986,0.1973,0.5374,0.5338,-0.0036
2025,2025-08-11 00:00:00+00:00,APA,MID,Team Liquid,-2.5361535,14.0737,14.4496,0.2103,0.2084,-0.5333,-0.5285,0.0049
2025,2025-08-11 00:00:00+00:00,Blaber,JGL,Cloud9,4.903230100000001,13.1391,13.5186,0.169,0.1673,0.8288,0.8202,-0.0086
2025,2025-08-11 00:00:00+00:00,Busio,SUP,FlyQuest,10.144614000000002,14.803,15.3468,0.1968,0.2038,1.9967,2.0675,0.0708
2025,2025-08-11 00:00:00+00:00,Bvoy,BOT,Shopify Rebellion,-0.6763076000000006,16.5515,16.7394,0.2248,0.2297,-0.152,-0.1554,-0.0034
2025,2025-08-11 00:00:00+00:00,Bwipo,TOP,FlyQuest,10.144614000000002,15.3104,14.7315,0.2036,0.1956,2.0651,1.9846,-0.0805
2025,2025-08-11 00:00:00+00:00,Ceos,SUP,Shopify Rebellion,-0.6763076000000006,14.4974,14.3369,0.1969,0.1968,-0.1332,-0.1331,0.0001
2025,2025-08-11 00:00:00+00:00,Contractz,JGL,Shopify Rebellion,-0.6763076000000006,12.4622,12.4143,0.1692,0.1704,-0.1145,-0.1152,-0.0008
2025,2025-08-11 00:00:00+00:00,CoreJJ,SUP,Team Liquid,-2.5361535,13.3545,14.1737,0.1995,0.2044,-0.5061,-0.5184,-0.0123
2025,2025-08-11 00:00:00+00:00,Fudge,TOP,Shopify Rebellion,-0.6763076000000006,14.0964,13.9865,0.1914,0.192,-0.1295,-0.1298,-0.0004
2025,2025-08-11 00:00:00+00:00,Impact,TOP,Team Liquid,-2.5361535,12.2341,12.5465,0.1828,0.1809,-0.4636,-0.4589,0.0048
2025,2025-08-11 00:00:00+00:00,Inspired,JGL,FlyQuest,10.144614000000002,12.7547,12.6497,0.1696,0.168,1.7204,1.7042,-0.0162
2025,2025-08-11 00:00:00+00:00,Loki,MID,Cloud9,4.903230100000001,16.563,17.1226,0.2131,0.2119,1.0448,1.0389,-0.0059
2025,2025-08-11 00:00:00+00:00,Massu,BOT,FlyQuest,10.144614000000002,16.8394,17.1101,0.2239,0.2272,2.2714,2.3051,0.0337
2025,2025-08-11 00:00:00+00:00,Palafox,MID,Shopify Rebellion,-0.6763076000000006,16.0263,15.3851,0.2176,0.2112,-0.1472,-0.1428,0.0044
2025,2025-08-11 00:00:00+00:00,Quad,MID,FlyQuest,10.144614000000002,15.5025,15.4639,0.2061,0.2054,2.091,2.0833,-0.0078
2025,2025-08-11 00:00:00+00:00,Thanatos,TOP,Cloud9,4.903230100000001,15.0169,15.4221,0.1932,0.1908,0.9473,0.9357,-0.0116
2025,2025-08-11 00:00:00+00:00,Vulcan,SUP,Cloud9,4.903230100000001,15.8498,16.619,0.2039,0.2056,0.9998,1.0083,0.0085
2025,2025-08-11 00:00:00+00:00,Yeon,BOT,Team Liquid,-2.5361535,15.8214,16.2599,0.2364,0.2345,-0.5996,-0.5947,0.0049
2025,2025-08-11 00:00:00+00:00,Yuuji,JGL,Team Liquid,-2.5361535,11.4396,11.917,0.1709,0.1718,-0.4335,-0.4358,-0.0023
2025,2025-08-11 00:00:00+00:00,Zven,BOT,Cloud9,4.903230100000001,17.1611,18.1336,0.2208,0.2244,1.0825,1.1002,0.0177
2025,2025-08-18 00:00:00+00:00,Castle,TOP,Disguised,0.3381538000000018,12.9797,12.952,0.1871,0.1913,0.0633,0.0647,0.0014
2025,2025-08-18 00:00:00+00:00,DARKWINGS,MID,Disguised,0.3381538000000018,16.0151,15.4108,0.2308,0.2276,0.078,0.077,-0.0011
2025,2025-08-18 00:00:00+00:00,Dhokla,TOP,100 Thieves,0.6763076000000006,12.7193,12.3505,0.1891,0.1875,0.1279,0.1268,-0.0011
2025,2025-08-18 00:00:00+00:00,Eyla,SUP,100 Thieves,0.6763076000000006,13.0949,12.7401,0.1947,0.1934,0.1317,0.1308,-0.0009
2025,2025-08-18 00:00:00+00:00,FBI,BOT,100 Thieves,0.6763076000000006,14.9595,14.522,0.2224,0.2205,0.1504,0.1491,-0.0013
2025,2025-08-18 00:00:00+00:00,Hena,BOT,LYON,6.0867683999999995,15.597,15.4322,0.2192,0.2194,1.3342,1.3355,0.0014
2025,2025-08-18 00:00:00+00:00,Isles,SUP,Dignitas,-1.8598458999999994,13.2881,13.2353,0.1973,0.1998,-0.367,-0.3717,-0.0047
2025,2025-08-18 00:00:00+00:00,Keine,MID,Dignitas,-1.8598458999999994,14.7894,14.8827,0.2196,0.2247,-0.4084,-0.4179,-0.0095
2025,2025-08-18 00:00:00+00:00,Lyonz,SUP,LYON,6.0867683999999995,13.7538,13.9573,0.1933,0.1984,1.1765,1.2079,0.0314
2025,2025-08-18 00:00:00+00:00,Oddie,JGL,LYON,6.0867683999999995,11.666,11.5503,0.1639,0.1642,0.9979,0.9996,0.0017
2025,2025-08-18 00:00:00+00:00,Photon,TOP,Dignitas,-1.8598458999999994,13.5111,12.6911,0.2006,0.1916,-0.3731,-0.3564,0.0167
2025,2025-08-18 00:00:00+00:00,Quid,MID,100 Thieves,0.6763076000000006,15.557,15.3954,0.2313,0.2337,0.1564,0.1581,0.0016
2025,2025-08-18 00:00:00+00:00,Rahel,BOT,Disguised,0.3381538000000018,15.4798,15.3312,0.2231,0.2264,0.0754,0.0766,0.0011
2025,2025-08-18 00:00:00+00:00,River,JGL,100 Thieves,0.6763076000000006,10.9246,10.8645,0.1624,0.1649,0.1099,0.1115,0.0017
2025,2025-08-18 00:00:00+00:00,Saint,MID,LYON,6.0867683999999995,16.5756,16.664,0.2329,0.2369,1.4179,1.4421,0.0243
2025,2025-08-18 00:00:00+00:00,Sheiden,JGL,Dignitas,-1.8598458999999994,11.0921,10.7636,0.1647,0.1625,-0.3063,-0.3023,0.0041
2025,2025-08-18 00:00:00+00:00,Srtty,TOP,LYON,6.0867683999999995,13.5642,12.7292,0.1906,0.181,1.1603,1.1016,-0.0587
2025,2025-08-18 00:00:00+00:00,Tomo,BOT,Dignitas,-1.8598458999999994,14.6669,14.6564,0.2178,0.2213,-0.405,-0.4116,-0.0065
2025,2025-08-18 00:00:00+00:00,eXyu,JGL,Disguised,0.3381538000000018,11.0652,10.5657,0.1595,0.156,0.0539,0.0528,-0.0012
2025,2025-08-18 00:00:00+00:00,huhi,SUP,Disguised,0.3381538000000018,13.8484,13.4509,0.1996,0.1987,0.0675,0.0672,-0.0003
2025,2025-08-25 00:00:00+00:00,APA,MID,Team Liquid,3.043384199999998,15.4963,15.2162,0.2297,0.2252,0.699,0.6855,-0.0135
2025,2025-08-25 00:00:00+00:00,Blaber,JGL,Cloud9,-1.0144613999999994,11.9381,12.4979,0.1726,0.1703,-0.1751,-0.1728,0.0023
2025,2025-08-25 00:00:00+00:00,Busio,SUP,FlyQuest,6.0867683999999995,15.4528,15.9837,0.1795,0.1825,1.0926,1.1107,0.0181
2025,2025-08-25 00:00:00+00:00,Bvoy,BOT,Shopify Rebellion,2.8743073000000017,16.3426,16.9501,0.2304,0.2325,0.6622,0.6683,0.0061
2025,2025-08-25 00:00:00+00:00,Bwipo,TOP,FlyQuest,6.0867683999999995,14.2969,14.1809,0.1661,0.1619,1.0109,0.9855,-0.0254
2025,2025-08-25 00:00:00+00:00,Castle,TOP,Disguised,5.072307000000003,14.1632,13.5869,0.1916,0.1884,0.972,0.9556,-0.0164
2025,2025-08-25 00:00:00+00:00,Ceos,SUP,Shopify Rebellion,2.8743073000000017,14.0464,14.5866,0.198,0.2001,0.5692,0.5751,0.0059
2025,2025-08-25 00:00:00+00:00,Contractz,JGL,Shopify Rebellion,2.8743073000000017,11.7273,12.3113,0.1653,0.1689,0.4752,0.4854,0.0102
2025,2025-08-25 00:00:00+00:00,CoreJJ,SUP,Team Liquid,3.043384199999998,12.7156,12.7676,0.1885,0.189,0.5736,0.5752,0.0016
2025,2025-08-25 00:00:00+00:00,DARKWINGS,MID,Disguised,5.072307000000003,15.5601,15.5066,0.2105,0.215,1.0679,1.0906,0.0228
2025,2025-08-25 00:00:00+00:00,Dhokla,TOP,100 Thieves,7.4393836,13.3864,13.174,0.1902,0.1878,1.4148,1.3972,-0.0175
2025,2025-08-25 00:00:00+00:00,Eyla,SUP,100 Thieves,7.4393836,13.9559,14.019,0.1983,0.1999,1.4749,1.4869,0.0119
2025,2025-08-25 00:00:00+00:00,FBI,BOT,100 Thieves,7.4393836,16.2956,16.0807,0.2315,0.2293,1.7222,1.7055,-0.0167
2025,2025-08-25 00:00:00+00:00,Fudge,TOP,Shopify Rebellion,2.8743073000000017,14.0168,14.2797,0.1976,0.1959,0.568,0.563,-0.005
2025,2025-08-25 00:00:00+00:00,Gakgos,TOP,FlyQuest,6.0867683999999995,11.959,11.7721,0.1389,0.1344,0.8456,0.8181,-0.0275
2025,2025-08-25 00:00:00+00:00,Impact,TOP,Team Liquid,3.043384199999998,12.9224,12.7883,0.1915,0.1893,0.5829,0.5761,-0.0068
2025,2025-08-25 00:00:00+00:00,Inspired,JGL,FlyQuest,6.0867683999999995,12.7054,12.6991,0.1476,0.145,0.8983,0.8825,-0.0158
2025,2025-08-25 00:00:00+00:00,Loki,MID,Cloud9,-1.0144613999999994,14.8165,15.4065,0.2142,0.21,-0.2173,-0.213,0.0043
2025,2025-08-25 00:00:00+00:00,Massu,BOT,FlyQuest,6.0867683999999995,16.487,17.3372,0.1915,0.1979,1.1657,1.2048,0.0391
2025,2025-08-25 00:00:00+00:00,Palafox,MID,Shopify Rebellion,2.8743073000000017,14.7976,14.7736,0.2086,0.2027,0.5996,0.5825,-0.0172
2025,2025-08-25 00:00:00+00:00,Quad,MID,FlyQuest,6.0867683999999995,15.1852,15.6159,0.1764,0.1783,1.0737,1.0852,0.0115
2025,2025-08-25 00:00:00+00:00,Quid,MID,100 Thieves,7.4393836,14.788,15.0447,0.2101,0.2145,1.5629,1.5956,0.0328
2025,2025-08-25 00:00:00+00:00,Rahel,BOT,Disguised,5.072307000000003,16.421,16.2264,0.2222,0.225,1.1269,1.1412,0.0143
2025,2025-08-25 00:00:00+00:00,River,JGL,100 Thieves,7.4393836,11.9652,11.8246,0.17,0.1686,1.2646,1.2541,-0.0104
2025,2025-08-25 00:00:00+00:00,Thanatos,TOP,Cloud9,-1.0144613999999994,13.7552,14.4991,0.1989,0.1976,-0.2018,-0.2005,0.0013
2025,2025-08-25 00:00:00+00:00,Vulcan,SUP,Cloud9,-1.0144613999999994,13.5184,14.8177,0.1955,0.2019,-0.1983,-0.2049,-0.0066
2025,2025-08-25 00:00:00+00:00,Yeon,BOT,Team Liquid,3.043384199999998,14.7362,15.0872,0.2184,0.2233,0.6647,0.6797,0.0149
2025,2025-08-25 00:00:00+00:00,Yuuji,JGL,Team Liquid,3.043384199999998,11.5972,11.6979,0.1719,0.1732,0.5231,0.527,0.0038
2025,2025-08-25 00:00:00+00:00,Zven,BOT,Cloud9,-1.0144613999999994,15.1298,16.153,0.2188,0.2201,-0.2219,-0.2233,-0.0014
2025,2025-08-25 00:00:00+00:00,eXyu,JGL,Disguised,5.072307000000003,12.8149,12.0317,0.1734,0.1668,0.8795,0.8462,-0.0332
2025,2025-08-25 00:00:00+00:00,huhi,SUP,Disguised,5.072307000000003,14.9509,14.7673,0.2023,0.2048,1.0261,1.0386,0.0126
2025,2025-09-01 00:00:00+00:00,Blaber,JGL,Cloud9,3.043384200000001,11.9449,12.2146,0.1635,0.1659,0.4975,0.5048,0.0073
2025,2025-09-01 00:00:00+00:00,Busio,SUP,FlyQuest,2.1979997000000013,14.5034,15.5918,0.1928,0.1999,0.4239,0.4394,0.0155
2025,2025-09-01 00:00:00+00:00,Bvoy,BOT,Shopify Rebellion,0.1690768999999994,15.8243,16.1105,0.2336,0.2393,0.0395,0.0405,0.001
2025,2025-09-01 00:00:00+00:00,Bwipo,TOP,FlyQuest,2.1979997000000013,14.4743,15.0434,0.1925,0.1929,0.423,0.4239,0.0009
2025,2025-09-01 00:00:00+00:00,Ceos,SUP,Shopify Rebellion,0.1690768999999994,13.6456,13.655,0.2014,0.2028,0.0341,0.0343,0.0002
2025,2025-09-01 00:00:00+00:00,Contractz,JGL,Shopify Rebellion,0.1690768999999994,11.6406,11.2939,0.1718,0.1677,0.0291,0.0284,-0.0007
2025,2025-09-01 00:00:00+00:00,Dhokla,TOP,100 Thieves,4.2269225,13.7725,13.9994,0.1873,0.1872,0.7918,0.7911,-0.0007
2025,2025-09-01 00:00:00+00:00,Eyla,SUP,100 Thieves,4.2269225,14.9436,15.2176,0.2032,0.2034,0.8591,0.86,0.0009
2025,2025-09-01 00:00:00+00:00,FBI,BOT,100 Thieves,4.2269225,15.8262,16.0767,0.2152,0.2149,0.9098,0.9085,-0.0013
2025,2025-09-01 00:00:00+00:00,Fudge,TOP,Shopify Rebellion,0.1690768999999994,12.9994,12.9073,0.1919,0.1917,0.0324,0.0324,-0.0
2025,2025-09-01 00:00:00+00:00,Inspired,JGL,FlyQuest,2.1979997000000013,13.3332,13.9218,0.1773,0.1785,0.3897,0.3923,0.0027
2025,2025-09-01 00:00:00+00:00,Loki,MID,Cloud9,3.043384200000001,16.7651,16.5608,0.2294,0.2249,0.6982,0.6844,-0.0138
2025,2025-09-01 00:00:00+00:00,Massu,BOT,FlyQuest,2.1979997000000013,16.4506,16.6786,0.2187,0.2138,0.4808,0.47,-0.0107
2025,2025-09-01 00:00:00+00:00,Palafox,MID,Shopify Rebellion,0.1690768999999994,13.6357,13.3674,0.2013,0.1985,0.034,0.0336,-0.0005
2025,2025-09-01 00:00:00+00:00,Quad,MID,FlyQuest,2.1979997000000013,16.4474,16.7596,0.2187,0.2149,0.4807,0.4723,-0.0084
2025,2025-09-01 00:00:00+00:00,Quid,MID,100 Thieves,4.2269225,16.4401,16.796,0.2236,0.2245,0.9451,0.9492,0.004
2025,2025-09-01 00:00:00+00:00,River,JGL,100 Thieves,4.2269225,12.5434,12.7091,0.1706,0.1699,0.7211,0.7182,-0.0029
2025,2025-09-01 00:00:00+00:00,Thanatos,TOP,Cloud9,3.043384200000001,13.9639,14.3324,0.1911,0.1946,0.5816,0.5923,0.0108
2025,2025-09-01 00:00:00+00:00,Vulcan,SUP,Cloud9,3.043384200000001,13.7331,14.0153,0.1879,0.1903,0.572,0.5792,0.0073
2025,2025-09-01 00:00:00+00:00,Zven,BOT,Cloud9,3.043384200000001,16.667,16.5144,0.2281,0.2243,0.6941,0.6825,-0.0116
2025,2025-09-08 00:00:00+00:00,Bvoy,BOT,Shopify Rebellion,0.0,14.1087,14.6596,0.2208,0.2241,0.0,0.0,0.0
2025,2025-09-08 00:00:00+00:00,CarioK,JGL,paiN Gaming,2.3670766000000008,11.2583,11.3882,0.1809,0.1872,0.4281,0.4432,0.0151
2025,2025-09-08 00:00:00+00:00,Ceos,SUP,Shopify Rebellion,0.0,12.6565,13.3024,0.1981,0.2033,0.0,0.0,0.0
2025,2025-09-08 00:00:00+00:00,Contractz,JGL,Shopify Rebellion,0.0,10.8797,11.1466,0.1702,0.1704,0.0,0.0,0.0
2025,2025-09-08 00:00:00+00:00,Curse,JGL,RED Canids,0.0,10.3812,10.3996,0.1661,0.1665,0.0,0.0,0.0
2025,2025-09-08 00:00:00+00:00,Dhokla,TOP,100 Thieves,1.690769,13.5086,13.2778,0.1915,0.1885,0.3238,0.3187,-0.0051
2025,2025-09-08 00:00:00+00:00,Eyla,SUP,100 Thieves,1.690769,13.5807,14.0158,0.1926,0.199,0.3256,0.3364,0.0109
2025,2025-09-08 00:00:00+00:00,FBI,BOT,100 Thieves,1.690769,16.4082,16.2153,0.2326,0.2302,0.3933,0.3892,-0.0041
2025,2025-09-08 00:00:00+00:00,Fudge,TOP,Shopify Rebellion,0.0,12.7057,12.8611,0.1988,0.1966,0.0,0.0,0.0
2025,2025-09-08 00:00:00+00:00,Kaze,MID,RED Canids,0.0,13.7031,13.6022,0.2193,0.2178,0.0,0.0,0.0
2025,2025-09-08 00:00:00+00:00,Kuri,SUP,paiN Gaming,2.3670766000000008,12.2998,12.1182,0.1976,0.1992,0.4677,0.4716,0.0039
2025,2025-09-08 00:00:00+00:00,Palafox,MID,Shopify Rebellion,0.0,13.5551,13.4557,0.2121,0.2057,0.0,0.0,0.0
2025,2025-09-08 00:00:00+00:00,Quid,MID,100 Thieves,1.690769,15.3233,15.1346,0.2173,0.2149,0.3673,0.3633,-0.004
2025,2025-09-08 00:00:00+00:00,Rabelo,BOT,RED Canids,0.0,14.024,14.0189,0.2244,0.2245,0.0,0.0,0.0
2025,2025-09-08 00:00:00+00:00,River,JGL,100 Thieves,1.690769,11.7086,11.7939,0.166,0.1674,0.2807,0.2831,0.0024
2025,2025-09-08 00:00:00+00:00,Roamer,MID,paiN Gaming,2.3670766000000008,13.6954,13.5833,0.22,0.2233,0.5208,0.5286,0.0078
2025,2025-09-08 00:00:00+00:00,TitaN,BOT,paiN Gaming,2.3670766000000008,13.5285,13.0087,0.2173,0.2139,0.5144,0.5062,-0.0082
2025,2025-09-08 00:00:00+00:00,Wizer,TOP,paiN Gaming,2.3670766000000008,11.4687,10.7266,0.1842,0.1764,0.4361,0.4174,-0.0187
2025,2025-09-08 00:00:00+00:00,fNb,TOP,RED Canids,0.0,12.126,12.0289,0.1941,0.1926,0.0,0.0,0.0
2025,2025-09-08 00:00:00+00:00,frosty,SUP,RED Canids,0.0,12.2485,12.4014,0.196,0.1986,0.0,0.0,0.0
2025,2025-09-15 00:00:00+00:00,Boal,TOP,Vivo Keyd Stars,0.0,12.189,12.1285,0.1978,0.2002,0.0,0.0,0.0
2025,2025-09-15 00:00:00+00:00,Busio,SUP,FlyQuest,0.0,14.9652,15.6584,0.2057,0.2106,0.0,0.0,0.0
2025,2025-09-15 00:00:00+00:00,Curse,JGL,RED Canids,0.0,12.5737,12.1714,0.1706,0.1657,0.0,0.0,0.0
2025,2025-09-15 00:00:00+00:00,Dhokla,TOP,100 Thieves,0.0,12.7675,13.2792,0.1857,0.1831,0.0,0.0,0.0
2025,2025-09-15 00:00:00+00:00,Disamis,JGL,Vivo Keyd Stars,0.0,10.3556,10.3501,0.1681,0.1708,0.0,0.0,0.0
2025,2025-09-15 00:00:00+00:00,Eyla,SUP,100 Thieves,0.0,13.2684,14.3687,0.193,0.1981,0.0,0.0,0.0
2025,2025-09-15 00:00:00+00:00,FBI,BOT,100 Thieves,0.0,15.1713,16.2015,0.2206,0.2234,0.0,0.0,0.0
2025,2025-09-15 00:00:00+00:00,Gakgos,TOP,FlyQuest,0.0,12.0807,11.6845,0.166,0.1571,0.0,0.0,0.0
2025,2025-09-15 00:00:00+00:00,Inspired,JGL,FlyQuest,0.0,13.7446,14.044,0.1889,0.1889,0.0,0.0,0.0
2025,2025-09-15 00:00:00+00:00,Kaze,MID,RED Canids,0.0,15.7398,15.5969,0.2135,0.2124,0.0,0.0,0.0
2025,2025-09-15 00:00:00+00:00,Massu,BOT,FlyQuest,0.0,16.1694,16.9357,0.2222,0.2277,0.0,0.0,0.0
2025,2025-09-15 00:00:00+00:00,Mireu,MID,Vivo Keyd Stars,0.0,12.8672,11.7959,0.2088,0.1947,0.0,0.0,0.0
2025,2025-09-15 00:00:00+00:00,Morttheus,BOT,Vivo Keyd Stars,0.0,14.0122,13.9965,0.2274,0.231,0.0,0.0,0.0
